@id;@type;name;addr:street;addr:housenumber;addr:postcode;addr:city;amenity;cuisine;website;email;phone;contact:phone;contact:email;opening_hours;;;;;;;;;;;
316011440;node;Gasthaus Hansy;;;;;restaurant;regional;https://www.hansy-braeu.at/;;;;;11:00-23:00;;;;;;;;;;;
316407266;node;Tiziano;SchÃ¶nbrunner Allee;66;1120;Wien;restaurant;italian;pizza;;;;4319201488;;Mo-Su 11:00-23:00;;;;;;;;;;
316683922;node;Va bene;Dammhaufen;50;1020;Wien;restaurant;;https://www.ristorantevabene.at/;;;;;;;;;;;;;;;;
317080908;node;Weingut Deutinger;Krottenhofgasse;85;1210;Wien;restaurant;heuriger;;;+43 699 12726244;;;;;;;;;;;;;;
317767122;node;Rote Bar;;;;;restaurant;;;;;;;;;;;;;;;;;;
317767352;node;Cafe Stein;WÃ¤hringer StraÃŸe;06. Aug;1090;Wien;cafe;;https://www.cafestein.at/;office@cafestein.at;+43 1 3197241;;;Mo-We 08:00-24:00, Th-Sa 08:00-01:00, Su,PH 09:00-22:00;;;;;;;;;;;
317815743;node;CafÃ© Sperl;Gumpendorfer StraÃŸe;11;1060;Wien;cafe;coffee_shop;regional;https://www.cafesperl.at;melange@cafesperl.at;+43 1 5864158;;;Mo-Sa 07:00-22:00; Su 10:00-20:00;;;;;;;;;
318023658;node;Cafeteria Maximilian;;;;;cafe;;;;;;;Mo-Su 09:00-23:30;;;;;;;;;;;
318023660;node;Durchhaus;Neustiftgasse;16;1070;Wien;restaurant;regional;https://www.durchhaus.at/;;+43 1 526 9448;;;Tu-Sa 17:00-24:00;;;;;;;;;;;
318297340;node;CafÃ© Bendl;LandesgerichtsstraÃŸe;6;1010;Wien;cafe;;;;;+43 1 8904105;cafe.bendl@gmail.com;Mo-Th 08:00-02:00; Fr 08:00-04:00; Sa 18:00-04:00; Su 18:00-02:00;;;;;;;;
318456944;node;Wilder Mann;WÃ¤hringer StraÃŸe;85;1180;Wien;restaurant;;;;;;;Mo-Su 11:00-23:00;;;;;;;;;;;
319734659;node;CafÃ© Central;Herrengasse;;1010;Wien;cafe;german;https://cafecentral.wien;;+43 (1) 5333764-24;;;"Mo-Sa 08:00-21:00; PH,Su 10:00-21:00";;;;;;;;;;;
319735103;node;CafÃ© Hawelka;Dorotheergasse;6;1010;Wien;cafe;;https://www.hawelka.at/;;+431 512 38 93;;;;;;;;;;;;;;
319755259;node;Brandauers BierbÃ¶gen;HeiligenstÃ¤dter StraÃŸe;31;1190;Wien;restaurant;regional;https://www.bierig.at/;;+43 1 3676869;;;Mo-Su 10:00-01:00;;;;;;;;;;;
321241248;node;Ristorante Al Teatro;Wallgasse;14;1060;Wien;restaurant;italian;;;;;;Mo-Su 11:30-00:30;;;;;;;;;;;
323058537;node;Falk;Wagramer StraÃŸe;137;1220;Wien;cafe;regional;https://www.cafefalk.at/;;+43 1 2033125;;;Su-Th 08:00-01:00, Fr-Sa 08:00-03:00;;;;;;;;;;;
323060577;node;Zum Friedensrichter;Obere DonaustraÃŸe;57;1020;Wien;restaurant;regional;http://www.zum-friedensrichter.at/;office@zum-friedensrichter.at;+43 1 2144875;;;"Mo-Fr 15:00-23:00; Sa, Su, PH off";;;;;;;;;;;
323060590;node;Zum Sieg;Haidgasse;8;1020;Wien;restaurant;regional;;;;;;"Mo,Tu,Th,Fr 11:00-23:00; We 16:00-23:00; Sa 11:00-15:00";;;;;;;;;;;
323060637;node;Pancho;Blumauergasse;1A;1020;Wien;restaurant;mexican;https://www.pancho.at/;;;;;Mo-Th 17:00-01:00; Fr-Sa 17:00-02:00; Su 12:00-00:00;;;;;;;;;
323243151;node;Der Mann;;;;;cafe;;;;;;;"Mo-Fr 05:30-18:00; Sa,Su,PH 07:00-18:00";;;;;;;;;;;
323661731;node;Cafe Spitt;Fuchsthallergasse;2;1090;Wien;cafe;;http://www.spitt.at;;;;;Mo-Fr 18:00-24:00;;;;;;;;;;;
324188355;node;Beaver Brewing Company;LiechtensteinstraÃŸe;69;1090;Wien;restaurant;burger;https://www.beaverbrewing.at/;;-61012887;;;Mo-Th 16:30-02:00, Fr,Sa 12:00-24:00, Su 12:00-22:00;;;;;;;;;;;
325140051;node;CafÃ© Westend;Mariahilfer StraÃŸe;128;1070;Wien;cafe;;https://www.cafewestend.wien/;;+43 (1) 5233183;;;Mo-Su 08:00-23:00;;;;;;;;;;;
325148691;node;Fromme Helene;JosefstÃ¤dter StraÃŸe;15;1080;Wien;restaurant;;https://www.frommehelene.at/;;+43 1 4069144;;;Mo-Su 11:00-23:00;;;;;;;;;;;
326889002;node;Stadl;LiechtensteinstraÃŸe;104-106;1090;Wien;bar;;;;;;;Tu-Sa 23:00-06:00; PH 23:00-06:00 off;;;;;;;;;;
329464821;node;Billardcafe KÃ¶Ã¶;Salzgries;1;1010;Wien;cafe;;https://www.billardcafe.at/;;;+43 1 5358775;;"Mo-Th 10:00-02:00; Fr-Sa 10:00-04:00; Su,PH 12:00-02:00";;;;;;;;;;;
330273415;node;Piroschka;Gersthofer StraÃŸe;140/1;1180;Wien;restaurant;hungarian;;;;+43 1 7344234;info@piroschka.at;We-Sa 11:00-22:00;Su 11:00-16:00;;;;;;;;;;
330375942;node;Zum Roten BÃ¤ren;Berggasse;39;;;restaurant;austrian;regional;https://www.zumrotenbaeren.at/;;+43 1 3176150;+43 1 3176150;zumrotenbaeren@gmail.com;Tu-Su 11:00-24:00;;;;;;;;;;
331584946;node;OnlyNoodle;Alser StraÃŸe;19;1080;Wien;restaurant;asian;https://onlynoodle.at/;office@onlynoodle.at;+43 676 920 3037;;;Mo-Su 11:00-22:00;;;;;;;;;;;
331855628;node;705;WÃ¤hringer StraÃŸe;22;1090;Wien;cafe;;;;;;;;;;;;;;;;;;
332254536;node;Pizzeria Campanile;SÃ¼ÃŸenbrunner StraÃŸe;60;1220;Wien;restaurant;pizza;https://www.pizzaontour.info/;;+43 1 7344301;;;Mo-Su 11:00-23:00;;;;;;;;;;;
332309218;node;Hanil Sushi;GymnasiumstraÃŸe;25;1180;Wien;restaurant;japanese;https://www.hanil-sushi.at/;;+43 1 478 54 29;;;Tu-Su, PH 11:00-15:00, 17:30-22:00;;;;;;;;;;;
332412903;node;Namaste Nepal;Lichtentaler Gasse;20;1090;Wien;restaurant;indian;;;4319244058;;;Mo 11:30-14:00; Tu-Su 11:00-21:40;;;;;;;;;;
333052979;node;aÃ¯da;;;;;cafe;coffee_shop;;;;;;"Mo-Sa 08:00-19:00; Sa, PH 09:00-18:30";;;;;;;;;;;
333121653;node;Efendi's Kebap;HellwagstraÃŸe;16;1200;Wien;restaurant;kebab;https://www.efendiskebap.at/;;;;;Mo-Fr 10:00-21:00; Sa-Su 11:00-21:00;;;;;;;;;;
333371991;node;GrÃ¼nes Licht;Matteottiplatz;4;1160;Wien;bar;;https://www.facebook.com/1160Sandleiten/;;;;;;;;;;;;;;;;
333532257;node;Pizzeria-Ristorante Venezia;Weyringergasse;30b;1040;Wien;restaurant;pizza;italian;regional;https://www.pizzeria-ristorante-venezia-wien.at;;+43 1 5039010;;;Mo-Su 11:00-22:45;;;;;;;;;
333539957;node;Kaffee Konditorei Monarchie;Nussdorfer StraÃŸe;69;1090;Wien;cafe;cake;http://www.kaffee-monarchie.at/;;+43 1 319 70 72;;;Mo-Sa 07:00-22:00, PH,Su 08:00-22:00;;;;;;;;;;;
333640319;node;MorgenrÃ¶te;Klosterneuburger StraÃŸe;119;1200;Wien;restaurant;chinese;;;;;;;;;;;;;;;;;
333641376;node;Chuan Garten;Spielmanngasse;7;1200;Wien;restaurant;chinese;;;;;;;;;;;;;;;;;
333655633;node;Schwein;Siebensterngasse;31/III;1070;Wien;restaurant;;;office@schwein.wien;;4,36702E+11;;Mo-Su 09:00-00:00;;;;;;;;;;;
333655634;node;I Carusi;Kirchengasse;21;1070;Wien;restaurant;italian;https://www.icarusi.at;;;;;11:30-23:30; PH off;;;;;;;;;;
333655635;node;I Terroni;;;1070;Wien;restaurant;pizza;italian;pasta;https://www.iterroni.at/;;+43 1 5223085;;;11:30-23:30;;;;;;;;;
333672130;node;Meierei im Stadtpark;Am Heumarkt;2A;1030;Wien;restaurant;breakfast;coffee_shop;fish;ice_cream;regional;tea;https://www.steirereck.at/meierei/;wien@steirereck.at;+43 1 713 31 68 - 10;;;"Mo-Fr 08:00-23:00; Sa 09:00-19:00; PH,Su off";;;;;;
333696995;node;Cafe Delphin;DonaueschingenstraÃŸe;20;1200;Wien;cafe;;;;;+43 699 19437493;;Mo-Fr 07:30-20:00; Sa 07:30-18:00;;;;;;;;;;
334230868;node;Herbeck;ScheibenbergstraÃŸe;11;1180;Wien;restaurant;regional;https://www.herbeck.wien/;;+43 (0)1 4703757;;;Tu-Sa 11:30-23:00;;;;;;;;;;;
334236925;node;Bombay;Neubaugasse;75;1070;Wien;restaurant;indian;http://www.restaurant-bombay.at/;office@restaurant-bombay.at;+43 1 5234450;;;Mo-Su 11:00-15:00,18:00-24:00;;;;;;;;;;;
334497913;node;Fronza;;;;;cafe;ice_cream;;;;;;"Mo-Fr 12:00-22:00; Sa,Su 11:00-22:00";;;;;;;;;;;
334634698;node;Toni's CafÃ©-Restaurant;Salzgries;6;1010;Wien;restaurant;regional;http://toni-s.at;;;;;Mo-Su 08:00-24:00;;;;;;;;;;;
334634963;node;Fladerei Salzgries;Salzgries;15;1010;Wien;restaurant;fladen;bier;pita;https://www.fladerei.com;;+43 1 532 57 04;;salzgries@fladerei.com;Mo-Fr 11:00-02:00; Sa-Su 17:00-02:00;;;;;;;;
334636027;node;Noa;Salztorgasse;4;1010;Wien;restaurant;;https://www.noa.wien;;;;;;;;;;;;;;;;
334756752;node;Monte Rosa;HerbeckstraÃŸe;78;1180;Wien;restaurant;italian;;;;;;"We-Su,PH 11:00-15:00; Tu-Su,PH 17:00-23:00";;;;;;;;;;;
334793287;node;CafÃ© Dommayer;Dommayergasse;1;1130;Wien;cafe;;https://oberlaa-wien.at/standorte/standort-dommayer/;Dommayer@Oberlaa-Wien.at;+43 1 87754650;;;Mo-Su,PH 07:30-20:30;;;;;;;;;;;
334795583;node;Restaurant Plachutta Stammhaus Hietzing;AuhofstraÃŸe;;1130;Wien;restaurant;regional;international;https://www.plachutta-hietzing.at/;;+43 1 877 70 87 0;;;PH,Mo-Su 11:30-20:00+;;;;;;;;;;
334800902;node;Della Lucia;Hietzinger HauptstraÃŸe;8;1130;Wien;cafe;;;;;;;11:00-23:00;;;;;;;;;;;
335296359;node;Coretto;Forsthausgasse;15;1200;Wien;restaurant;regional;http://coretto.at/;;+43 1 3323708;;;"Mo-Sa 08:00-22:00; Su,PH off";;;;;;;;;;;
335317816;node;Dal Maestro;;;;;restaurant;pizza;www.dalmaestro.at;;4313329994;;;Mo-Th 11:00-23:00; Fr 11:00-16:30;;;;;;;;;;
335542588;node;Pizzeria Marina;;;;;restaurant;pizza;https://www.pizzeriamarina-wien.at/;;+43 1 7699597;;;Tu-Su 11:00-21:45;;;;;;;;;;;
335654627;node;Das Columbus;Columbusplatz;6;1100;Wien;restaurant;;https://www.dascolumbus.at/;reservierung@dascolumbus.at;+43 1 604 23 03-0;;;Mo-Sa 09:00-24:00; Su 09:00-23:00;;;;;;;;;;
335933214;node;Eatalico;PraterstraÃŸe;31;1020;Wien;restaurant;italian;pizza;https://eatalico.at;praterstrasse@eatalico.at;4312126273;;;Mo-Su 11:30-23:00;;;;;;;;;;
335937019;node;Contor;Leopoldsgasse;51;1020;Wien;restaurant;spanish;;;;;;PH,Mo-Su 17:00-24:00;;;;;;;;;;;
336003485;node;BrauBar;Hernalser GÃ¼rtel;47;1170;Wien;restaurant;regional;http://www.brau-bar.at/;;;;;Mo-Fr 15:30-23:00; Sa-Su 12:30-23:00+;;;;;;;;;;
336005050;node;Ristorante Francesco;Grinzinger StraÃŸe;50;1190;Wien;restaurant;italian;https://francesco.at/;;+43 1 368 2311;;;Mo-Su 11:30-24:00;;;;;;;;;;;
336038309;node;Sini;Simmeringer HauptstraÃŸe;152;1110;Wien;restaurant;turkish;https://sini-restaurant.at/;;+43 1 80 40 024;;;Mo-Su 08:00-23:00;;;;;;;;;;;
336094131;node;Yang Sushi & Asiatisch;;;;;restaurant;sushi;asian;;;;;;;;;;;;;;;;
336244940;node;Am Nordpol;NordpolstraÃŸe;3;1020;Wien;restaurant;bohemian;http://www.amnordpol3.at/;;+43 1 3335854;;;"Mo-Fr 17:00-23:30; Sa,Su,PH 12:00-23:30";;;;;;;;;;;
336250391;node;Die Schankwirtschaft;Obere AugartenstraÃŸe;1A;1020;Wien;restaurant;regional;https://www.schankwirtschaft.at;info@schankwirtschaft.at;+43 660 39 33 132;4319346987;;;Mo-Su 10:00-22:00;;;;;;;;;;
337468339;node;Pezis Cafe-Eck;;;;;cafe;;;;;;;"Mo-Fr 09:00-22:00; Sa,Su,PH 09:00-22:00";;;;;;;;;;;
337934421;node;Meister Xiao;Gersthofer StraÃŸe;70;1180;Wien;restaurant;chinese;https://meisterxiao.at/;;+43 1 4794156;;;Tu-Su 11:30-14:30,17:30-22:00;;;;;;;;;;;
337947389;node;Crown and Sword;Obere AugartenstraÃŸe;72;;;bar;;https://www.crownandsword.at/;;4,36901E+12;;;Tu-Sa 17:00-01:00;;;;;;;;;;;
338287510;node;Genuss am Werk;;;;;restaurant;regional;https://genussamwerk.at;genussamwerk@hotmail.com;+43 660 4798776;;;"Tu-Fr 11:00-22:00; Sa,Su 09:00-22:00";;;;;;;;;;;
338293881;node;Hui Feng;;;;;restaurant;;;;;;;PH,We-Mo 11:00-15:00,17:30-22:00;;;;;;;;;;;
338470656;node;Nestroy;;;;;restaurant;;;;;;;Mo-Fr 10:30-22:30; PH off;;;;;;;;;;
338470662;node;Schank zum Reichsapfel;Karmeliterplatz;3;1020;Wien;restaurant;heuriger;;;;;;PH off; Tu-Sa 16:00-23:00;;;;;;;;;;
338470665;node;Soosser Weinhaus;Karmelitergasse;11;1020;Wien;restaurant;regional;http://www.restaurant-soosser.at;;;;;"Mo-Fr 10:00-21:00; Sa 10:00-16:00; PH,Su off";;;;;;;;;;;
338470667;node;Bahur Tov;TaborstraÃŸe;19;1020;Wien;restaurant;israeli;;;;;;Mo-Th 16:00-22:00; Su 13:00-22:00;;;;;;;;;;
338470669;node;das kraus;;;;;restaurant;;;;;;;Mo-Sa 10:00-01:00, PH,Su 10:00-22:00;;;;;;;;;;;
338470672;node;Zimmer 37;;;;;restaurant;5-Elemente;;;;;;Tu-Th 10:30-18:00; Fr 08:30-18:00; Mo off; Sa 08:30-14:00;;;;;;;;
338470684;node;CafÃ© Einfahrt;Haidgasse;3;1020;Wien;cafe;;;;;+43 1 942 68 86;lokal@einfahrt.wien;"Mo-Fr 10:00-25:00; Sa, PH 08:00-25:00; Su 08:00-23:00";;;;;;;;;;;
338470686;node;Fliegender HollÃ¤nder;HollandstraÃŸe;8;1020;Wien;restaurant;;;;;;;Mo-Fr 12:00-24:00;;;;;;;;;;;
338470689;node;NaschkÃ¤tzchen;;;;;cafe;;;;;;;;;;;;;;;;;;
338473236;node;Hammond;TaborstraÃŸe;33A;1020;Wien;bar;;https://www.hammondbar.at/;bar@hammondbar.at;+43 1 9689215;;;Mo-Th 18:00-01:00; Fr-Sa 18:00-03:00; Su Off;;;;;;;;;
338525606;node;libelle;Schlachthausgasse;24a;1030;Wien;cafe;;;;;;;;;;;;;;;;;;
339910920;node;CafÃ© Landtmann;UniversitÃ¤tsring;4;1010;Wien;cafe;coffee_shop;cake;tea;bistro;https://www.landtmann.at/;cafe@landtmann.at;43124100120;;;Mo-Su 07:30-24:00;;;;;;;;
340069340;node;Quick Yammy;Wiedner HauptstraÃŸe;3;1040;Wien;restaurant;asian;;;;;;Su-Fr 11:00-20:30, Sa off;;;;;;;;;;;
340070539;node;Zur bÃ¶hmischen Kuchl;SchlÃ¶sselgasse;18;1080;Wien;restaurant;austrian;;;;;;Mo-Fr 11:00-15:00,17:30-22:00;;;;;;;;;;;
340216977;node;Casolaro Bros;ErdbergstraÃŸe;53;1030;Wien;restaurant;;https://www.casolarobros.com/;;;;;;;;;;;;;;;;
341255640;node;Anker;;;;;cafe;;;;;;;;;;;;;;;;;;
342245314;node;Sissy's ImbiÃŸ am Platzl;;;;;restaurant;;;;;;;;;;;;;;;;;;
342268196;node;Restaurant Emerich;SiemensstraÃŸe;63;1210;Wien;restaurant;;;;;;;;;;;;;;;;;;
342288876;node;Rosnovsky&Co;;;;;restaurant;regional;;;;;;Mo-Sa 17:00-22:00;;;;;;;;;;;
342299597;node;Zur Gruab'n;;;;;restaurant;;;;;;;Mo-Fr 10:00-23:30;;;;;;;;;;;
342301304;node;Stadtwirt;;;;;restaurant;;;;;;;Mo-Fr 11:00-24:00;;;;;;;;;;;
342301942;node;WIST;;;;;restaurant;;;;;;;Mo-Fr 10:30-21:30;;;;;;;;;;;
342302681;node;Sophienbeisl;;;;;restaurant;;;;;;;Mo-Fr 11:00-22:00;;;;;;;;;;;
342303156;node;Hitomi;Marxergasse;20;1030;Wien;restaurant;sushi;noodle;;;+43 1 715 29 33;;;Su-Fr,PH 11:30-22:00;;;;;;;;;;
342303837;node;Shoyu Pan;Marxergasse;14;1030;Wien;restaurant;japanese;ramen;https://www.shoyu.at/shoyupan-home/;;+43 1 890 83 82;;;Tu-Th 11:30-21:00, Fr-Sa 11:30-22:00;;;;;;;;;;
342304875;node;Asia Paradies;;;;;restaurant;asian;;;;;;Mo-Su 11:30-15:00, Mo-Sa 17:30-22:30;;;;;;;;;;;
342305562;node;Hemmers;;;;;restaurant;regional;;;;;;Mo 17:00-23:00; Tu-Fr 11:00-23:00;;;;;;;;;;
342305687;node;Marco Polo;;;;;restaurant;asian;;;;;;11:00-22:30;;;;;;;;;;;
342306706;node;Cafe & Restaurant Ascot;;;;;cafe;;;;;;;Mo-Su 08:00-24:00;;;;;;;;;;;
342306957;node;Starbucks;InvalidenstraÃŸe;11;1030;Wien;cafe;coffee_shop;https://www.starbucks.co.uk/store-locator/32495-133884/invalidenstrasse;;;;;"Mo-Fr 06:00-21:00; Sa,Su 07:00-21:00";;;;;;;;;;;
342308867;node;Zum goldenen LÃ¶wen;;;;;restaurant;italian;;;;;;Mo-Su 11:00-23:00;;;;;;;;;;;
342370822;node;Pizzeria Da Contessa;BrÃ¼nner StraÃŸe;121;1210;Wien;restaurant;pizza;;;;;;;;;;;;;;;;;
342372654;node;s'Zwickl;SiemensstraÃŸe;76;1210;Wien;restaurant;regional;;;+43 1 2948484;;;Mo-Fr 09:00-23:00;;;;;;;;;;;
343320228;node;Ma Creperie;GrÃ¼nangergasse;10;1010;Wien;restaurant;french;http://www.macreperie.at;;;;;Mo-Fr 17:00-23:30; Sa-Su 11:00-23:30;;;;;;;;;;
343347084;node;Weinschenke;Berggasse;8;1090;Wien;restaurant;;;;;;;Mo-Su,PH 10:00-01:00;;;;;;;;;;;
343347085;node;Der Wiener Deewan;LiechtensteinstraÃŸe;10;1090;Wien;restaurant;indian;pakistani;http://deewan.at/;deewan@gmx.net;4319251185;;;Mo-Sa 11:00-23:00;;;;;;;;;;
344481901;node;aÃ¯da;;;;;cafe;coffee_shop;https://aida.at/;;;;;;;;;;;;;;;;
344482365;node;LÃ¶wenhof;RotenlÃ¶wengasse;17;1090;Wien;restaurant;regional;http://www.restaurant-loewenhof.at/;;;;;;;;;;;;;;;;
344491374;node;Indische SpezialitÃ¤ten Arbaillo;;;;Wien;restaurant;pizza;;;;+43 1 2182277;;"Su-Fr, PH 10:30-22:00; Sa 15:30-22:00";;;;;;;;;;;
344621456;node;Simmeringer Biergartl;;;;;restaurant;;;;;;;Mo-Fr 09:00-23:00; Su 10:00-22:00;;;;;;;;;;
344666078;node;Kurkonditorei Oberlaa;LandstraÃŸer HauptstraÃŸe;1;1030;Wien;cafe;cake;coffee_shop;regional;https://oberlaa-wien.at/standorte/standort-landstrasse/;landstrasse@oberlaa-wien.at;+43 1 71527400;;;Mo-Su,PH 08:00-19:00;;;;;;;;;
344671406;node;Das Kimchi;Marxergasse;15;;;restaurant;korean;;;4357333990;;;Mo-Su 11:00-15:00,18:00-23:00;;;;;;;;;;;
344872252;node;CafÃ© Jonas;Franz-Jonas-Platz;10. Dez;1210;Wien;cafe;;https://www.jonas-lokal.at/;;;;;Mo-Sa 09:00-24:00;PH Su 09:00-23:00;;;;;;;;;;
344923915;node;Eduscho / Tchibo;LandstraÃŸer HauptstraÃŸe;3;1030;Wien;cafe;;;;;;;Mo-Fr 08:30-18:30; Sa 09:00-17:00;;;;;;;;;;
344925907;node;Nem;;;;;restaurant;vietnamese;;;;;;"Mo-Fr 11:00-15:00,17:00-22:00; Su 16:00-22:00";;;;;;;;;;;
344926482;node;Duran;LandstraÃŸer HauptstraÃŸe;9;1030;Wien;restaurant;sandwich;;;;;;"Mo-Fr 08:00-16:00; Sa,Su,PH off";;;;;;;;;;;
344927480;node;Koffie;;;;;cafe;;;;;;;Mo-Fr 08:00-19:00; Sa 10:00-19:00;;;;;;;;;;
344929843;node;MAXX Cafe-Restaurant;;;;;cafe;;;;;;;;;;;;;;;;;;
344930884;node;Heurigenrestaurant Wild;AmtsstraÃŸe;01. Mrz;1210;Wien;restaurant;heuriger;http://www.restaurant-wild.at/;;+43 1 2907354;;;Mo-Su 10:00-24:00;;;;;;;;;;;
344931801;node;EylÃ¼l BÃ¤ckerei, Konditorei & Cafe;Frauenstiftgasse;7;1210;Wien;cafe;cake;;;;;;;;;;;;;;;;;
344983588;node;Mr Chen Asia Cuisine;Kaiser-Ebersdorfer StraÃŸe;84;1110;Wien;restaurant;asian;http://www.mrchen.at/;;-2086539;;;"Mo,We,Th 11:30-15:00,17:30-22:00; Sa 11:30-22:00; Su 11:30-20:00";;;;;;;;;;;
345289488;node;Eleyx;Passauer Platz;2;1010;Wien;bar;;https://www.eleyx.com/;;;;;;;;;;;;;;;;
345298530;node;Castelletto;RotenturmstraÃŸe;24;;;cafe;italian;https://www.castelletto.at/;kulinaria@gmx.at;+43 1 535 44 83;;;Mo-Sa 07:00-24:00; Su 08:00-24:00; PH 08:00-24:00;;;;;;;;;
345622346;node;Ruffino;JosefstÃ¤dter StraÃŸe;48;1080;Wien;restaurant;pizza;https://www.ruffino.at/;office@ruffino.at;+431406 45 40;;;Mo-Su,PH 11:00-23:00;;;;;;;;;;;
345623344;node;Marla;Siebensterngasse;46;1070;Wien;cafe;oriental;breakfast;shisha;;;;+43-1-236 3225;;Fr-Sa 10:00-02:00; Su-Mo 09:00-24:00;;;;;;;;
345682057;node;Lally's Pizza-Service;SkraupstraÃŸe;9;1210;Wien;restaurant;pizza;;;;;;"Mo,Tu,Th,Fr 10:00-22:00; We off";;;;;;;;;;;
347403008;node;Weingut Gerhard Klager;Stammersdorfer StraÃŸe;14;1210;Wien;restaurant;regional;heuriger;http://www.weingutklager.at/;;;+43 1 292 41 07;info@weingutklager.at;;;;;;;;;;;
347403015;node;Christ 42;Stammersdorfer StraÃŸe;42;1210;Wien;restaurant;regional;;;+43 1 2924119;;;;;;;;;;;;;;
347442567;node;CafÃ© Frog;Simmeringer HauptstraÃŸe;165;1110;Wien;bar;;https://www.cafefrog.at;;+43 660 1111719;;;Mo-Su 08:00-24:00, Fr-Sa 00:00-02:00;;;;;;;;;;;
347627120;node;Call Center / Internet Cafe MENNA;;;;;cafe;;;;;;;;;;;;;;;;;;
348374193;node;Nikita dal Russo;LassallestraÃŸe;42;1020;Wien;restaurant;italian;http://www.restaurantnikita.at;;+43 1 7289192;;;Mo-Su,PH 11:00-23:00;;;;;;;;;;;
349242464;node;Conditorei Sluka;Rathausplatz;8;1010;Wien;cafe;;https://www.sluka.at/;rathausplatz@sluka.at;+43 1 4057172;;;Mo-Fr 08:00-19:00;Sa 08:00-17:30;Su 10:00-17:30;;;;;;;;;
350449333;node;Pizzeria Casa Piccola;Hernalser GÃ¼rtel;30;1090;Wien;restaurant;pizza;http://www.casa-piccola.at/;;;;;Th-Tu 17:00-23:00;;;;;;;;;;;
351628384;node;phil;Gumpendorfer StraÃŸe;10. Dez;1060;Wien;cafe;;https://cafephil.at;phil@phil.love;+43 1 5810489;;;Mo 15:00-23:00; Tu-Th 09:00-23:00; Fr-Sa 09:00-00:00; Su 09:00-23:00;;;;;;;;
352270388;node;Room Eleven;;;;;bar;;;;;;;;;;;;;;;;;;
352545403;node;Paolo;Paulusgasse;8;1030;Wien;restaurant;italian;http://paolo.at/;;;;;Mo-Sa 11:30-14:30,17:30-20:30;;;;;;;;;;;
352725976;node;Ye's Kitchen;BrÃ¼nner StraÃŸe;;1210;Wien;restaurant;chinese;;;;;;;;;;;;;;;;;
352985492;node;Cafe Klim Bim;;;;;cafe;;;;;;;;;;;;;;;;;;
353071638;node;Tchibo;;;;;cafe;;;;;;;Mo-Fr 08:00-18:30; Sa 08:00-17:00;;;;;;;;;;
353077280;node;Wok Asia Restaurant;;;;;restaurant;asian;;;;;;"Mo-Fr 11:00-20:00; Su,PH 12:00-20:00";;;;;;;;;;;
353700317;node;Cafe Konditorei Welser;BrÃ¼nner StraÃŸe;131;1210;Wien;cafe;cake;;;;;;;;;;;;;;;;;
353834931;node;Shanghai City;;;;;restaurant;chinese;;;;;;Tu-Su 11:30-15:00,17:30-22:30;;;;;;;;;;;
353893638;node;Reisperle;WienerbergstraÃŸe;12;1120;Wien;restaurant;asian;;;;;;"Mo off; Tu-Su 11:00-15:00,17:30-22:00";;;;;;;;;;;
354501505;node;The View;Handelskai;265;1020;Wien;restaurant;;https://www.theview.at/;;+43 1 8908374;;office@theview.at;;;;;;;;;;;;
355123976;node;Peter Pane;Mariahilfer StraÃŸe;127;1060;Wien;restaurant;burger;;;;;;Su-Th 11:00-23:00, Fr,Sa 11:00-24:00;;;;;;;;;;;
355211469;node;HÃ¼bler;Lorenz-Bayer-Platz;19;1170;Wien;cafe;austrian;https://www.huebler-wien.at;office@huebler-wien.at;+43 1 486 4640;;;Mo-Sa 07:00-19:00; Su 08:00-19:00;;;;;;;;;;
355686988;node;Akakiko;Julius-Tandler-Platz;4;1090;Wien;restaurant;japanese;https://akakiko.at/lokale/julius-tandler-platz;;+43 1 3192800;;;Mo-Fr 10:00-23:00;;;;;;;;;;;
356280748;node;die freunderlwirtschaft;GrÃ¼nentorgasse;21;1090;Wien;restaurant;;https://freunderlwirtschaft.at/;;+43 677 610 66 610;;stefan@freunderlwirtschaft.at;Tu-Sa 16:00-24:00;;;;;;;;;;;
356313158;node;Perugini Gelateria Italiana;;;;;cafe;;;;;;;Mo-Su,PH 10:30-21:00;;;;;;;;;;;
356892384;node;Donaubeisl;Mexikoplatz;27;1020;Wien;restaurant;regional;;;;;;Mo-Th 11:00-23:00; Fr-Su 10:00-23:00;;;;;;;;;;
356892391;node;Cafe Vienna;EngerthstraÃŸe;231;1020;Wien;cafe;;;;;;;Mo 09:00-20:00; Tu-Fr 08:00-20:00; Sa 09:00-15:00; Su off;;;;;;;;
358089451;node;Vapiano;Theobaldgasse;19;1060;Wien;restaurant;italian;https://at.vapiano.com/;;;+43 1 581 1212;mariahilferstrasse@vapiano.at;Mo-Sa 11:00-22:30; Su 12:00-22:30;;;;;;;;;;
358546165;node;Pizzeria Ischia;;;;;restaurant;italian;http://pizzeria-ischia.wien;;;;;Mo-Sa 11:30-14:00,17:30-23:00;;;;;;;;;;;
358546222;node;Bok;FavoritenstraÃŸe;8;1040;Wien;restaurant;asian;http://www.bok.co.at;;4315032527;;;"Mo 11:30-15:00; Tu-Fr 11:30-15:00,18:00-22:00";;;;;;;;;;;
359238262;node;Aera;Gonzagagasse;11;1010;Wien;restaurant;regional;https://www.aera.at/;;;;;"Mo-Sa 10:00-01:00; Su, PH 10:00-24:00";;;;;;;;;;;
